section,hscode,description,parent,level,datetime_extracted
Section I,0304.74,"Hake (Merluccius spp., Urophycis spp .)",0304,6,2025-11-14 21:49:39.532190
Section I,0304.75,Alaska Pollock (Theragra chalcogramma ),0304,6,2025-11-14 21:49:39.532190
Section I,0304.79,Other,0304,6,2025-11-14 21:49:39.532190
Section I,0304.81,"Pacific salmon (Oncorhynchus nerka ,Oncorhynchus gorbuscha , Oncorhynchus keta ,Oncorhynchus tschawytscha , Oncorhynchuskisutch , Oncorhynchus masou and Oncorhynchusrhodurus ), Atlantic salmon (Salmo salar ) andDanube salmon (Hucho hucho )",0304,6,2025-11-14 21:49:39.532190
Section I,0304.82,"Trout (Salmo trutta , Oncorhynchus mykiss ,Oncorhynchus clarki , Oncorhynchus aguabonita ,Oncorhynchus gilae , Oncorhynchus apache andOncorhynchus chrysogaster )",0304,6,2025-11-14 21:49:39.532190
Section I,0304.83,"Flat fish (Pleuronectidae , Bothidae , Cynoglossidae ,Soleidae , Scophthalmidae and Citharidae )",0304,6,2025-11-14 21:49:39.532190
Section I,0304.84,Swordfish (Xiphias gladius ),0304,6,2025-11-14 21:49:39.532190
Section I,0304.85,Toothfish (Dissostichus spp. ),0304,6,2025-11-14 21:49:39.532190
Section I,0304.86,"Herrings (Clupea harengus, Clupea pallasii )",0304,6,2025-11-14 21:49:39.532190
Section I,0304.87,"Tunas (of the genus Thunnus ), skipjack tuna(stripe-bellied bonito)  (Katsuwonus  pelamis ) :",0304,6,2025-11-14 21:49:39.532190
Section I,0304.87.10,Big eye tuna (Thunnus obesus ),030487,8,2025-11-14 21:49:39.532190
Section I,0304.87.90,Other,030487,8,2025-11-14 21:49:39.532190
Section I,0304.88.10,Sharks,030488,8,2025-11-14 21:49:39.532190
Section I,0304.88.90,Other,030488,8,2025-11-14 21:49:39.532190
Section I,0304.89,Other,0304,6,2025-11-14 21:49:39.532190
Section I,0304.91,Swordfish (Xiphias gladius ),0304,6,2025-11-14 21:49:39.532190
Section I,0304.92,Toothfish (Dissostichus spp. ),0304,6,2025-11-14 21:49:39.532190
Section I,0304.93,"Tilapias (Oreochromis spp .), catfish (Pangasiusspp ., Silurus spp ., Clarias spp ., Ictalurus spp .),carp (Cyprinus spp., Carassius spp.,Ctenopharyngodon idellus, Hypophthalmichthysspp., Cirrhinus spp., Mylopharyngodon piceus,Catla catla, Labeo spp., Osteochilus hasselti,Leptobarbus hoeveni, Megalobrama spp.) , eels(Anguilla spp .), Nile perch (Lates niloticus ) andsnakeheads (Channa spp. )",0304,6,2025-11-14 21:49:39.532190
Section I,0304.95,"Fish of the families Bregmacerotidae ,Euclichthyidae , Gadidae , Macrouridae ,Melanonidae , Merlucciidae , Moridae andMuraenolepididae, other than Alaska Pollock(Theragra chalcogramma )",0304,6,2025-11-14 21:49:39.532190
Section I,0304.96.10,Sharks,030496,8,2025-11-14 21:49:39.532190
Section I,0304.96.90,Other,030496,8,2025-11-14 21:49:39.532190
Section I,0304.97,Rays and skates (Rajidae ),0304,6,2025-11-14 21:49:39.532190
Section I,0304.99,Other,0304,6,2025-11-14 21:49:39.532190
Section I,0305.20,"Livers ,roes and milt of  fish , dried, smoked, saltedor in brine",0305,6,2025-11-14 21:49:39.532190
Section I,0305.31,"Tilapias (Oreochromis spp .), catfish (Pangasiusspp ., Silurus spp ., Clarias spp ., Ictalurus spp .),carp (Cyprinus spp.,  Carassius spp.,Ctenopharyngodon idellus , Hypophthalmichthysspp ., Cirrhinus spp ., Mylopharyngodon piceus,Catla catla, Labeo spp., Osteochilus hasselti,Leptobarbus hoeveni, Megalobrama spp. ), eels(Anguilla spp .), Nile perch (Lates niloticus ) and",0305,6,2025-11-14 21:49:39.532190
Section I,0305.32,"Fish of the families Bregmacerotidae ,Euclichthyidae , Gadidae , Macrouridae ,Melanonidae , Merlucciidae , Moridae andMuraenolepididae",0305,6,2025-11-14 21:49:39.532190
Section I,0305.39,Other,0305,6,2025-11-14 21:49:39.532190
Section I,0305.41,"Pacific salmon (Oncorhynchus nerka,Oncorhynchus gorbuscha, Oncorchynchus keta,Oncorhynchus tschawytscha, Oncorhynchuskisutch, Oncorhynchus masou and Oncorhynchusrhodurus ), Atlantic Salmon (Salmo salar ) andDanube salmon (Hucho hucho )",0305,6,2025-11-14 21:49:39.532190
Section I,0305.42,"Herrings (Clupea harengus, Clupea pallasii )",0305,6,2025-11-14 21:49:39.532190
Section I,0305.43,"Trout (Salmo trutta , Oncorhynchus mykiss ,Oncorhynchus clarki , Oncorhynchus aguabonita ,Oncorhynchus gilae , Oncorhynchus apache andOncorhynchus chrysogaster )",0305,6,2025-11-14 21:49:39.532190
Section I,0305.44,"Tilapias (Oreochromis spp .), catfish (Pangasiusspp ., Silurus spp ., Clarias spp ., Ictalurus spp .),carp (Cyprinus spp., Carassius spp.,Ctenopharyngodon idellus , Hypophthalmichthysspp .,Cirrhinus spp ., Mylopharyngodon piceus,Catla catla, Labeo spp., Osteochilus hasselti,Leptobarbus hoeveni, Megalobrama spp. ), eels(Anguilla spp .), Nile perch (Lates niloticus ) and",0305,6,2025-11-14 21:49:39.532190
Section I,0305.49,Other,0305,6,2025-11-14 21:49:39.532190
Section I,0305.51,"Cod (Gadus morhua, Gadus ogac, Gadusmacrocephalus )",0305,6,2025-11-14 21:49:39.532190
Section I,0305.52,"Tilapias (Oreochromis spp .), catfish (Pangasiusspp ., Silurus spp ., Clarias spp ., Ictalurus spp .),carp (Cyprinus spp. , Carassius spp. ,Ctenopharyngodon idellus , Hypophthalmichthysspp ., Cirrhinus spp ., Mylopharyngodon piceus,Catla catla, Labeo spp., Osteochilus hasselti,Leptobarbus hoeveni, Megalobrama spp. ), eels(Anguilla spp .), Nile perch (Lates niloticus ) and",0305,6,2025-11-14 21:49:39.532190
Section I,0305.53,"Fish of the families Bregmacerotidae ,Euclichthyidae , Gadidae , Macrouridae ,Melanonidae , Merlucciidae , Moridae andMuraenolepididae, other than cod(Gadus morhua,Gadus ogac,Gadus macrocephalus)",0305,6,2025-11-14 21:49:39.532190
Section I,0305.54,"Herrings (Clupea harengus, Clupea pallasii)anchovies (Engraulis spp.) , sardines (Sardinapilchardus, Sardinops spp.) , sardinella (Sardinellaspp.) , brisling or sprats (Sprattus sprattus) ,mackerel (Scomber scombrus, Scomberaustralasicus, Scomber japonicus) , Indianmackerels (Rastrelliger spp.) , seerfishes(Scomberomorus spp.) , jack and horse mackerel(Trachurus spp.) , jacks, crevalles (Caranx spp.) ,cobia (Rachycentron canadum) , silver pomfrets(pampus spp.)  Pacific saury (Cololabis saira) ,scads (Decapterus spp.),  capelin(Mallotus villosus) ,swordfish (Xiphias gladius) , Kawakawa (Euthynnusaffinis) , bonitos (Sarda spp.) , marlins, sailfishes,",0305,6,2025-11-14 21:49:39.532190
Section I,0305.54.10,Sprats,030554,8,2025-11-14 21:49:39.532190
Section I,0305.54.90,Other,030554,8,2025-11-14 21:49:39.532190
Section I,0305.59.10,Maldive fish and substitutes thereof,030559,8,2025-11-14 21:49:39.532190
Section I,0305.59.30,Sharks,030559,8,2025-11-14 21:49:39.532190
Section I,0305.59.90,Other,030559,8,2025-11-14 21:49:39.532190
Section I,0305.61,"Herrings (Clupea harengus, Clupea pallasii )",0305,6,2025-11-14 21:49:39.532190
Section I,0305.62,"Cod (Gadus morhua, Gadus ogac, Gadusmacrocephalus )",0305,6,2025-11-14 21:49:39.532190
Section I,0305.63,Anchovies (Engraulis spp. ),0305,6,2025-11-14 21:49:39.532190
Section I,0305.64,"Tilapias (Oreochromis spp .), catfish (Pangasiusspp ., Silurus spp ., Clarias spp ., Ictalurus spp .),carp (Cyprinus spp., Carassius spp. ,Ctenopharyngodon idellus , Hypophthalmichthysspp ., Cirrhinus spp ., Mylopharyngodon piceus,Catla Catla, Labeo spp., Osteochilus hasselti,Leptobarbus hoeveni, Megalobrama spp.) , eels(Anguilla spp .), Nile perch (Lates niloticus ) andsnakeheads (Channa spp. )",0305,6,2025-11-14 21:49:39.532190
Section I,0305.69,Other,0305,6,2025-11-14 21:49:39.532190
Section I,0305.71,Shark fins,0305,6,2025-11-14 21:49:39.532190
Section I,0305.72.10,Fish maws,030572,8,2025-11-14 21:49:39.532190
Section I,0305.72.90,Other,030572,8,2025-11-14 21:49:39.532190
Section I,0305.79,Other,0305,6,2025-11-14 21:49:39.532190
Section I,0306.11,"Rock lobster and other sea crawfish (Palinurus spp.Panulirus spp. Jasus spp. )",0306,6,2025-11-14 21:49:39.532190
Section I,0306.12,Lobsters (Homarus spp. ),0306,6,2025-11-14 21:49:39.532190
Section I,0306.14,Crabs,0306,6,2025-11-14 21:49:39.532190
Section I,0306.15,Norway lobsters (Nephrops norvegicus ),0306,6,2025-11-14 21:49:39.532190
Section I,0306.16,"Cold-water shrimps and prawns (Pandalus spp. ,Crangon crangon )",0306,6,2025-11-14 21:49:39.532190
Section I,0306.17,Other shrimps and prawns,0306,6,2025-11-14 21:49:39.532190
Section I,0306.19,Other,0306,6,2025-11-14 21:49:39.532190
Section I,0306.31,"Rock lobster and other sea crawfish (Palinurusspp., Panulirus spp., Jasus spp.)",0306,6,2025-11-14 21:49:39.532190
Section I,0306.32,Lobsters (Homarus spp .),0306,6,2025-11-14 21:49:39.532190
Section I,0306.33,Crabs,0306,6,2025-11-14 21:49:39.532190
Section I,0306.34,Norway lobsters (Nephrops norvegicus),0306,6,2025-11-14 21:49:39.532190
Section I,0306.35,"Cold -water shrimps and prawns (Pandalus spp.,Crangon crangon )",0306,6,2025-11-14 21:49:39.532190
Section I,0306.36,Other shrimps and prawns,0306,6,2025-11-14 21:49:39.532190
Section I,0306.36.10,"Shrimp and Prawns Brood Stock (Penaeusmonodon and Litopenaeus vannamei ) approved byDepartment of Fisheries",030636,8,2025-11-14 21:49:39.532190
Section I,0306.36.90,Other,030636,8,2025-11-14 21:49:39.532190
Section I,0306.39,Other,0306,6,2025-11-14 21:49:39.532190
Section I,0306.91,"Rock lobster and other sea crawfish (Palinurusspp., Panulirus spp., Jasus spp.)",0306,6,2025-11-14 21:49:39.532190
Section I,0306.92,Lobsters (Homarus spp .),0306,6,2025-11-14 21:49:39.532190
Section I,0306.93,Crabs,0306,6,2025-11-14 21:49:39.532190
Section I,0306.94,Norway lobsters (Nephrops norvegicus),0306,6,2025-11-14 21:49:39.532190
Section I,0306.95,Shrimps and prawns,0306,6,2025-11-14 21:49:39.532190
Section I,0306.99,Other,0306,6,2025-11-14 21:49:39.532190
Section I,0307.11,"Live, fresh or chilled",0307,6,2025-11-14 21:49:39.532190
Section I,0307.12,Frozen,0307,6,2025-11-14 21:49:39.532190
Section I,0307.19,Other,0307,6,2025-11-14 21:49:39.532190
Section I,0307.21,"Live, fresh or chilled :",0307,6,2025-11-14 21:49:39.532190
Section I,0307.21.10,Live,030721,8,2025-11-14 21:49:39.532190
Section I,0307.21.90,Other,030721,8,2025-11-14 21:49:39.532190
Section I,0307.22,Frozen,0307,6,2025-11-14 21:49:39.532190
Section I,0307.29,Other,0307,6,2025-11-14 21:49:39.532190
Section I,0307.31.10,Live,030731,8,2025-11-14 21:49:39.532190
Section I,0307.31.90,Other,030731,8,2025-11-14 21:49:39.532190
Section I,0307.32,Frozen,0307,6,2025-11-14 21:49:39.532190
Section I,0307.39,Other,0307,6,2025-11-14 21:49:39.532190
Section I,0307.42,"Live, fresh or chilled",0307,6,2025-11-14 21:49:39.532190
Section I,0307.43,Frozen,0307,6,2025-11-14 21:49:39.532190
Section I,0307.49,Other,0307,6,2025-11-14 21:49:39.532190
Section I,0307.51.10,Live,030751,8,2025-11-14 21:49:39.532190
Section I,0307.51.90,Other,030751,8,2025-11-14 21:49:39.532190
Section I,0307.52,Frozen,0307,6,2025-11-14 21:49:39.532190
Section I,0307.59,Other,0307,6,2025-11-14 21:49:39.532190
Section I,0307.60.10,"Live, fresh, chilled or frozen",030760,8,2025-11-14 21:49:39.532190
Section I,0307.60.90,Other,030760,8,2025-11-14 21:49:39.532190
Section I,0307.71,"Live, fresh or chilled",0307,6,2025-11-14 21:49:39.532190
Section I,0307.72,Frozen,0307,6,2025-11-14 21:49:39.532190
Section I,0307.79,Other,0307,6,2025-11-14 21:49:39.532190
Section I,0307.81,"Live, fresh or chilled abalone (Haliotis spp.)",0307,6,2025-11-14 21:49:39.532190
Section I,0307.82,"Live, fresh or chilled stromboid conchs (Strombusspp.)",0307,6,2025-11-14 21:49:39.532190
Section I,0307.83,Frozen Abalone (Haliotis spp.),0307,6,2025-11-14 21:49:39.532190
Section I,0307.84,Frozen stromboid conchs (Strombus spp.),0307,6,2025-11-14 21:49:39.532190
Section I,0307.87,Other abalone (Haliotis spp.),0307,6,2025-11-14 21:49:39.532190
Section I,0307.88,Other stromboid conchs (strombus spp.),0307,6,2025-11-14 21:49:39.532190
Section I,0307.91.10,Live,030791,8,2025-11-14 21:49:39.532190
Section I,0307.91.90,Other,030791,8,2025-11-14 21:49:39.532190
Section I,0307.92,Frozen,0307,6,2025-11-14 21:49:39.532190
Section I,0307.99.10,Dried murex meat/ ramosus meat,030799,8,2025-11-14 21:49:39.532190
Section I,0307.99.90,Other,030799,8,2025-11-14 21:49:39.532190
Section I,0308.11,"Live, fresh or chilled",0308,6,2025-11-14 21:49:39.532190
Section I,0308.12,Frozen,0308,6,2025-11-14 21:49:39.532190
Section I,0308.19,Other,0308,6,2025-11-14 21:49:39.532190
Section I,0308.21,"Live, fresh or chilled",0308,6,2025-11-14 21:49:39.532190
Section I,0308.22,Frozen,0308,6,2025-11-14 21:49:39.532190
Section I,0308.29,Other,0308,6,2025-11-14 21:49:39.532190
Section I,0308.30,Jellyfish (Rhopilema spp. ),0308,6,2025-11-14 21:49:39.532190
Section I,0308.90.10,"Live rock marine organisms produced on artificialsubstrates",030890,8,2025-11-14 21:49:39.532190
Section I,0308.90.90,Other,030890,8,2025-11-14 21:49:39.532190
Section I,0309.10,Of fish,0309,6,2025-11-14 21:49:39.532190
Section I,0309.90,Other :,0309,6,2025-11-14 21:49:39.532190
Section I,0309.90.11,Frozen,030990,8,2025-11-14 21:49:39.532190
Section I,0309.90.19,Other,030990,8,2025-11-14 21:49:39.532190
Section I,0309.90.90,Other,030990,8,2025-11-14 21:49:39.532190
Section I,04.01,"Milk and cream, not concentrated norcontaining added sugar or other sweeteningmatter.",04,4,2025-11-14 21:49:39.532190
Section I,04.02,"Milk and cream, concentrated or containingadded sugar or other sweetening matter (+).",04,4,2025-11-14 21:49:39.532190
Section I,04.03,"Yogurt; buttermilk, curdled milk and cream,kephir and other fermented or acidified milkand cream, whether or not concentrated orcontaining added sugar or other sweeteningmatter or flavoured or containing added fruit,nuts or cocoa.",04,4,2025-11-14 21:49:39.532190
Section I,04.04,"Whey, whether or not concentrated orcontaining added sugar or other sweeteningmatter; products consisting of natural milkconstituents, whether or not containingadded sugar or other sweetening matter, notelsewhere specified or included.",04,4,2025-11-14 21:49:39.532190
Section I,04.05,"Butter and other fats and oils derived frommilk ; dairy spreads.",04,4,2025-11-14 21:49:39.532190
Section I,04.06,Cheese and curd (+).,04,4,2025-11-14 21:49:39.532190
Section I,04.07,"Birds' eggs, in shell, fresh, preserved orcooked.",04,4,2025-11-14 21:49:39.532190
Section I,04.08,"Birds' eggs, not in shell, and egg yolks, fresh,dried, cooked by steaming or by boiling inwater, moulded, frozen or otherwisepreserved, whether or not containing addedsugar or other sweetening matter.",04,4,2025-11-14 21:49:39.532190
Section I,04.10,"Insects and other edible prodcuts of animalorigin, not elsewhere specified or included.",04,4,2025-11-14 21:49:39.532190
Section I,0401.10,"Of a fat content, by weight, not exceeding 1%",0401,6,2025-11-14 21:49:39.532190
Section I,0401.20,"Of a fat content, by weight,  exceeding 1% but notexceeding 6%",0401,6,2025-11-14 21:49:39.532190
Section I,0401.40,"Of a fat content, by weight, exceeding 6 % but notexceeding 10 %",0401,6,2025-11-14 21:49:39.532190
Section I,0401.50,"Of a fat content, by weight, exceeding 10 %",0401,6,2025-11-14 21:49:39.532190
Section I,0402.10,"In powder, granules or other solid forms, of a fatcontent, by weight, not exceeding 1.5%",0402,6,2025-11-14 21:49:39.532190
Section I,0402.21,"Not containing added sugar or other sweeteningmatter",0402,6,2025-11-14 21:49:39.532190
Section I,0402.29,Other,0402,6,2025-11-14 21:49:39.532190
Section I,0402.91,"Not containing added sugar or other sweeteningmatter",0402,6,2025-11-14 21:49:39.532190
Section I,0402.99.10,Sweetened condensed milk,040299,8,2025-11-14 21:49:39.532190
Section I,0402.99.90,Other,040299,8,2025-11-14 21:49:39.532190
Section I,0403.20,Yogurt,0403,6,2025-11-14 21:49:39.532190
Section I,0403.90,Other,0403,6,2025-11-14 21:49:39.532190
Section I,0404.10,"Whey and modified whey, whether or notconcentrated or containing added sugar or othersweetening matter",0404,6,2025-11-14 21:49:39.532190
Section I,0404.90,Other,0404,6,2025-11-14 21:49:39.532190
Section I,0405.10,Butter,0405,6,2025-11-14 21:49:39.532190
Section I,0405.20,Dairy spreads,0405,6,2025-11-14 21:49:39.532190
Section I,0405.90,Other,0405,6,2025-11-14 21:49:39.532190
Section I,0406.10,"Fresh (unripened or uncured) cheese, includingwhey cheese, and curd",0406,6,2025-11-14 21:49:39.532190
Section I,0406.20,"Grated or powdered cheese, of all kinds",0406,6,2025-11-14 21:49:39.532190
Section I,0406.30,"Processed cheese, not grated or powdered",0406,6,2025-11-14 21:49:39.532190
Section I,0406.40,"Blue-veined cheese and other cheese containingveins produced by Penicillium roqueforti",0406,6,2025-11-14 21:49:39.532190
Section I,0406.90,Other cheese,0406,6,2025-11-14 21:49:39.532190
Section I,0407.11,Of fowls of the species Gallus domesticus,0407,6,2025-11-14 21:49:39.532190
Section I,0407.19,Other,0407,6,2025-11-14 21:49:39.532190
Section I,0407.21,Of fowls of the species Gallus domesticus,0407,6,2025-11-14 21:49:39.532190
Section I,0407.29,Other,0407,6,2025-11-14 21:49:39.532190
Section I,0407.90,Others,0407,6,2025-11-14 21:49:39.532190
Section I,0408.11,Dried,0408,6,2025-11-14 21:49:39.532190
Section I,0408.19,Other,0408,6,2025-11-14 21:49:39.532190
Section I,0408.91,Dried,0408,6,2025-11-14 21:49:39.532190
Section I,0408.99,Other,0408,6,2025-11-14 21:49:39.532190
Section I,0409.00,Natural honey.,0409,6,2025-11-14 21:49:39.532190
Section I,0410.10,Insects,0410,6,2025-11-14 21:49:39.532190
Section I,0410.90,Other,0410,6,2025-11-14 21:49:39.532190
Section I,05.02,"Pigs', Hogs' or boars' bristles and hair,badger hair and other brush making hair;waste of such bristles or hair.",05,4,2025-11-14 21:49:39.532190
Section I,05.05,"Skins and other parts of birds, with theirfeathers or down, feathers and parts offeathers (whether or not with trimmededges) and down, not further worked thancleaned, disinfected or treated forpreservation; powder and waste of feathersor parts of feathers (+).",05,4,2025-11-14 21:49:39.532190
Section I,05.06,"Bones and horn-cores, unworked, defatted,simply prepared (but not cut to shape),treated with acid or degelatinised; powderand waste of these products.",05,4,2025-11-14 21:49:39.532190
Section I,05.07,"Ivory, tortoise-shell, whalebone andwhalebone hair, horns, antlers, hooves, nails,claws and beaks, unworked or simplyprepared but not cut to shape; powder andwaste of these products.",05,4,2025-11-14 21:49:39.532190
Section I,05.11,"Animal products not elsewhere specified orincluded; dead animals of Chapter 1 or 3,unfit for human consumption.",05,4,2025-11-14 21:49:39.532190
Section I,0501.00,"Human hair, unworked, whether or notwashed or scoured; waste of human hair.",0501,6,2025-11-14 21:49:39.532190
Section I,0501.00.10,Waste human hair,050100,8,2025-11-14 21:49:39.532190
